,Blur Map,Blur Box,Average Matches,Max Matches,Average Time
0,35.0,27.0,0.0,0.0,0.00497746467590332
0,35.0,29.0,0.0,0.0,0.004452943801879883
0,35.0,31.0,0.0,0.0,0.005158185958862305
0,35.0,33.0,0.0,0.0,0.0051267147064208984
0,35.0,35.0,0.0,0.0,0.00465083122253418
0,35.0,37.0,0.0,0.0,0.004011392593383789
0,35.0,39.0,0.0,0.0,0.005632638931274414
0,35.0,41.0,0.0,0.0,0.004366636276245117
0,37.0,1.0,0.0,0.0,0.0043430328369140625
0,37.0,3.0,0.0,0.0,0.004375934600830078
0,37.0,5.0,0.0,0.0,0.0044765472412109375
0,37.0,7.0,0.0,0.0,0.004630327224731445
0,37.0,9.0,0.0,0.0,0.004828214645385742
0,37.0,11.0,0.0,0.0,0.00456547737121582
0,37.0,13.0,0.0,0.0,0.0046918392181396484
0,37.0,15.0,0.0,0.0,0.004127025604248047
0,37.0,17.0,0.0,0.0,0.004772186279296875
0,37.0,19.0,0.0,0.0,0.004494190216064453
0,37.0,21.0,0.0,0.0,0.0035927295684814453
0,37.0,23.0,0.0,0.0,0.004227399826049805
0,37.0,25.0,0.0,0.0,0.003717184066772461
0,37.0,27.0,0.0,0.0,0.004792928695678711
0,37.0,29.0,0.0,0.0,0.003906965255737305
0,37.0,31.0,0.0,0.0,0.0056972503662109375
0,37.0,33.0,0.0,0.0,0.0042917728424072266
0,37.0,35.0,0.0,0.0,0.005609989166259766
0,37.0,37.0,0.0,0.0,0.004706859588623047
0,37.0,39.0,0.0,0.0,0.0058689117431640625
0,37.0,41.0,0.0,0.0,0.004475831985473633
0,39.0,1.0,0.0,0.0,0.005036354064941406
0,39.0,3.0,0.0,0.0,0.003985881805419922
0,39.0,5.0,0.0,0.0,0.005455970764160156
0,39.0,7.0,0.0,0.0,0.005387544631958008
0,39.0,9.0,0.0,0.0,0.005132913589477539
0,39.0,11.0,0.0,0.0,0.004194736480712891
0,39.0,13.0,0.0,0.0,0.0048542022705078125
0,39.0,15.0,0.0,0.0,0.004164457321166992
0,39.0,17.0,0.0,0.0,0.005547523498535156
0,39.0,19.0,0.0,0.0,0.004945278167724609
0,39.0,21.0,0.0,0.0,0.0049839019775390625
0,39.0,23.0,0.0,0.0,0.004325151443481445
0,39.0,25.0,0.0,0.0,0.004697084426879883
0,39.0,27.0,0.0,0.0,0.004995107650756836
0,39.0,29.0,0.0,0.0,0.0054857730865478516
0,39.0,31.0,0.0,0.0,0.004174470901489258
0,39.0,33.0,0.0,0.0,0.005654811859130859
0,39.0,35.0,0.0,0.0,0.004414796829223633
0,39.0,37.0,0.0,0.0,0.005452156066894531
0,39.0,39.0,0.0,0.0,0.004328489303588867
0,39.0,41.0,0.0,0.0,0.005721092224121094
0,41.0,1.0,0.0,0.0,0.004366397857666016
0,41.0,3.0,0.0,0.0,0.00555419921875
0,41.0,5.0,0.0,0.0,0.004643678665161133
0,41.0,7.0,0.0,0.0,0.005370616912841797
0,41.0,9.0,0.0,0.0,0.004376649856567383
0,41.0,11.0,0.0,0.0,0.004842996597290039
0,41.0,13.0,0.0,0.0,0.004923820495605469
0,41.0,15.0,0.0,0.0,0.0043621063232421875
0,41.0,17.0,0.0,0.0,0.003840923309326172
0,41.0,19.0,0.0,0.0,0.005084991455078125
0,41.0,21.0,0.0,0.0,0.0036966800689697266
0,41.0,23.0,0.0,0.0,0.004707813262939453
0,41.0,25.0,0.0,0.0,0.0037903785705566406
0,41.0,27.0,0.0,0.0,0.004681110382080078
0,41.0,29.0,0.0,0.0,0.003994464874267578
0,41.0,31.0,0.0,0.0,0.0039424896240234375
0,41.0,33.0,0.0,0.0,0.004045963287353516
0,41.0,35.0,0.0,0.0,0.0038352012634277344
0,41.0,37.0,0.0,0.0,0.004752397537231445
0,41.0,39.0,0.0,0.0,0.003655672073364258
0,41.0,41.0,0.0,0.0,0.0050601959228515625
